,rt,stimulus,key_press,stim_type,count,trial_type,trial_index,time_elapsed,internal_node_id,correct,practice,ResponseId
0,624.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,86,243757,0.0-4.0-0.75,True,0,R_21Fe5Zie1owa6uc
1,640.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,65,204126,0.0-4.0-0.54,True,0,R_21Fe5Zie1owa6uc
2,612.8999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,64,201965,0.0-4.0-0.53,True,0,R_21Fe5Zie1owa6uc
3,528.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,63,199443,0.0-4.0-0.52,True,0,R_21Fe5Zie1owa6uc
4,497.5,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,62,197763,0.0-4.0-0.51,True,0,R_21Fe5Zie1owa6uc
5,556.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,61,196092,0.0-4.0-0.50,True,0,R_21Fe5Zie1owa6uc
6,804.8000000119209,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,60,194389,0.0-4.0-0.49,True,0,R_21Fe5Zie1owa6uc
7,549.9000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,59,192058,0.0-4.0-0.48,True,0,R_21Fe5Zie1owa6uc
8,512.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,58,190518,0.0-4.0-0.47,True,0,R_21Fe5Zie1owa6uc
9,524.6000000089407,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,57,189383,0.0-4.0-0.46,True,0,R_21Fe5Zie1owa6uc
10,713.5,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon3.png,51.0,incongruent,3,image-keyboard-response,56,188229,0.0-4.0-0.45,True,0,R_21Fe5Zie1owa6uc
11,521.4000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,55,186190,0.0-4.0-0.44,True,0,R_21Fe5Zie1owa6uc
12,417.70000000298023,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,54,185109,0.0-4.0-0.43,True,0,R_21Fe5Zie1owa6uc
13,456.40000000596046,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,53,182910,0.0-4.0-0.42,True,0,R_21Fe5Zie1owa6uc
14,513.8999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,52,181342,0.0-4.0-0.41,True,0,R_21Fe5Zie1owa6uc
15,494.30000001192093,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,51,180198,0.0-4.0-0.40,True,0,R_21Fe5Zie1owa6uc
16,740.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,66,205657,0.0-4.0-0.55,True,0,R_21Fe5Zie1owa6uc
17,578.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,67,206960,0.0-4.0-0.56,True,0,R_21Fe5Zie1owa6uc
18,672.5,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,68,209277,0.0-4.0-0.57,True,0,R_21Fe5Zie1owa6uc
19,538.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,69,211006,0.0-4.0-0.58,True,0,R_21Fe5Zie1owa6uc
20,657.0999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,85,241424,0.0-4.0-0.74,True,0,R_21Fe5Zie1owa6uc
21,734.0999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,84,238957,0.0-4.0-0.73,True,0,R_21Fe5Zie1owa6uc
22,618.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,83,236308,0.0-4.0-0.72,True,0,R_21Fe5Zie1owa6uc
23,685.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,82,235065,0.0-4.0-0.71,True,0,R_21Fe5Zie1owa6uc
24,644.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,81,233145,0.0-4.0-0.70,True,0,R_21Fe5Zie1owa6uc
25,622.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon3.png,51.0,incongruent,3,image-keyboard-response,80,230766,0.0-4.0-0.69,True,0,R_21Fe5Zie1owa6uc
26,631.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,79,228794,0.0-4.0-0.68,True,0,R_21Fe5Zie1owa6uc
27,686.5999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,50,178483,0.0-4.0-0.39,True,0,R_21Fe5Zie1owa6uc
28,784.4000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,78,227117,0.0-4.0-0.67,True,0,R_21Fe5Zie1owa6uc
29,697.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,76,223095,0.0-4.0-0.65,True,0,R_21Fe5Zie1owa6uc
30,764.5999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,75,221873,0.0-4.0-0.64,True,0,R_21Fe5Zie1owa6uc
31,547.1000000089407,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,74,219648,0.0-4.0-0.63,True,0,R_21Fe5Zie1owa6uc
32,503.40000000596046,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,73,218200,0.0-4.0-0.62,True,0,R_21Fe5Zie1owa6uc
33,598.8999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,72,215981,0.0-4.0-0.61,True,0,R_21Fe5Zie1owa6uc
34,483.5,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,71,214410,0.0-4.0-0.60,True,0,R_21Fe5Zie1owa6uc
35,545.1000000089407,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,70,212824,0.0-4.0-0.59,True,0,R_21Fe5Zie1owa6uc
36,649.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,51.0,incongruent,4,image-keyboard-response,77,225742,0.0-4.0-0.66,False,0,R_21Fe5Zie1owa6uc
37,799.8999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,49,175876,0.0-4.0-0.38,True,0,R_21Fe5Zie1owa6uc
38,528.5,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,48,174062,0.0-4.0-0.37,True,0,R_21Fe5Zie1owa6uc
39,492.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,47,171955,0.0-4.0-0.36,True,0,R_21Fe5Zie1owa6uc
40,681.0999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,26,132114,0.0-4.0-0.15,True,0,R_21Fe5Zie1owa6uc
41,453.80000001192093,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,25,130462,0.0-4.0-0.14,True,0,R_21Fe5Zie1owa6uc
42,549.1999999880791,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,24,128199,0.0-4.0-0.13,True,0,R_21Fe5Zie1owa6uc
43,802.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,23,125956,0.0-4.0-0.12,True,0,R_21Fe5Zie1owa6uc
44,528.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,22,124195,0.0-4.0-0.11,True,0,R_21Fe5Zie1owa6uc
45,487.90000000596046,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,21,122714,0.0-4.0-0.10,True,0,R_21Fe5Zie1owa6uc
46,612.3999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,20,121415,0.0-4.0-0.9,True,0,R_21Fe5Zie1owa6uc
47,1086.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,27,134691,0.0-4.0-0.16,True,0,R_21Fe5Zie1owa6uc
48,1071.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,19,120109,0.0-4.0-0.8,True,0,R_21Fe5Zie1owa6uc
49,511.09999999403954,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon3.png,51.0,incongruent,3,image-keyboard-response,17,115962,0.0-4.0-0.6,True,0,R_21Fe5Zie1owa6uc
50,1084.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,16,113570,0.0-4.0-0.5,True,0,R_21Fe5Zie1owa6uc
51,1124.199999988079,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,15,111028,0.0-4.0-0.4,True,0,R_21Fe5Zie1owa6uc
52,749.3999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,14,107940,0.0-4.0-0.3,True,0,R_21Fe5Zie1owa6uc
53,1210.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,13,105790,0.0-4.0-0.2,True,0,R_21Fe5Zie1owa6uc
54,723.5,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon3.png,51.0,incongruent,3,image-keyboard-response,12,103517,0.0-4.0-0.1,True,0,R_21Fe5Zie1owa6uc
55,1243.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,11,101575,0.0-4.0-0.0,True,0,R_21Fe5Zie1owa6uc
56,743.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,18,117740,0.0-4.0-0.7,True,0,R_21Fe5Zie1owa6uc
57,630.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,87,246340,0.0-4.0-0.76,True,0,R_21Fe5Zie1owa6uc
58,576.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,28,136714,0.0-4.0-0.17,True,0,R_21Fe5Zie1owa6uc
59,557.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,30,140181,0.0-4.0-0.19,True,0,R_21Fe5Zie1owa6uc
60,670.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,46,170310,0.0-4.0-0.35,True,0,R_21Fe5Zie1owa6uc
61,534.9000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,45,168327,0.0-4.0-0.34,True,0,R_21Fe5Zie1owa6uc
62,608.4000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,44,166438,0.0-4.0-0.33,True,0,R_21Fe5Zie1owa6uc
63,512.6999999880791,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,43,164945,0.0-4.0-0.32,True,0,R_21Fe5Zie1owa6uc
64,662.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,42,163452,0.0-4.0-0.31,True,0,R_21Fe5Zie1owa6uc
65,484.59999999403954,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,41,161359,0.0-4.0-0.30,True,0,R_21Fe5Zie1owa6uc
66,1153.0999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,40,158932,0.0-4.0-0.29,True,0,R_21Fe5Zie1owa6uc
67,610.4000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,29,138447,0.0-4.0-0.18,True,0,R_21Fe5Zie1owa6uc
68,582.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,39,156597,0.0-4.0-0.28,True,0,R_21Fe5Zie1owa6uc
69,1206.800000011921,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,37,153164,0.0-4.0-0.26,True,0,R_21Fe5Zie1owa6uc
70,626.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon3.png,51.0,incongruent,3,image-keyboard-response,36,150847,0.0-4.0-0.25,True,0,R_21Fe5Zie1owa6uc
71,711.3999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,35,149251,0.0-4.0-0.24,True,0,R_21Fe5Zie1owa6uc
72,472.20000000298023,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,51.0,incongruent,2,image-keyboard-response,34,147136,0.0-4.0-0.23,False,0,R_21Fe5Zie1owa6uc
73,498.90000000596046,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,33,145738,0.0-4.0-0.22,True,0,R_21Fe5Zie1owa6uc
74,661.8999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,32,143406,0.0-4.0-0.21,True,0,R_21Fe5Zie1owa6uc
75,401.20000000298023,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,31,142184,0.0-4.0-0.20,True,0,R_21Fe5Zie1owa6uc
76,609.9000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,38,154522,0.0-4.0-0.27,True,0,R_21Fe5Zie1owa6uc
77,641.9000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,88,248315,0.0-4.0-0.77,True,0,R_21Fe5Zie1owa6uc
78,473.30000001192093,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,51.0,incongruent,2,image-keyboard-response,89,250603,0.0-4.0-0.78,False,0,R_21Fe5Zie1owa6uc
79,907.0999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,129,326092,0.0-4.0-0.118,True,0,R_21Fe5Zie1owa6uc
80,1319.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon3.png,51.0,incongruent,3,image-keyboard-response,145,354368,0.0-4.0-0.134,True,0,R_21Fe5Zie1owa6uc
81,544.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,49.0,incongruent,2,image-keyboard-response,144,351969,0.0-4.0-0.133,False,0,R_21Fe5Zie1owa6uc
82,531.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,143,350335,0.0-4.0-0.132,True,0,R_21Fe5Zie1owa6uc
83,370.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,142,348209,0.0-4.0-0.131,True,0,R_21Fe5Zie1owa6uc
84,579.6999999880791,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,141,347285,0.0-4.0-0.130,True,0,R_21Fe5Zie1owa6uc
85,873.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,140,345766,0.0-4.0-0.129,True,0,R_21Fe5Zie1owa6uc
86,506.3999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,139,344099,0.0-4.0-0.128,True,0,R_21Fe5Zie1owa6uc
87,637.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,138,342621,0.0-4.0-0.127,True,0,R_21Fe5Zie1owa6uc
88,755.3999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,137,340763,0.0-4.0-0.126,True,0,R_21Fe5Zie1owa6uc
89,615.4000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,136,339246,0.0-4.0-0.125,True,0,R_21Fe5Zie1owa6uc
90,664.4000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,135,337707,0.0-4.0-0.124,True,0,R_21Fe5Zie1owa6uc
91,575.0999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,134,335961,0.0-4.0-0.123,True,0,R_21Fe5Zie1owa6uc
92,660.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,133,333549,0.0-4.0-0.122,True,0,R_21Fe5Zie1owa6uc
